labels,key_words,review
place,2 place staff price menu ambience food miscellaneous service,"At our table we didn't get any bread until 30 minutes into the seating, which may I emphasize the waiter took really long to come to our table, about 20 minutes."
staff,1 place staff price menu ambience food miscellaneous service,"At our table we didn't get any bread until 30 minutes into the seating, which may I emphasize the waiter took really long to come to our table, about 20 minutes."
food,2 place staff price menu ambience food miscellaneous service,"Recently I purchased a dish to go, and found that all of my meal contained just one large piece of ginger root."
miscellaneous,1 place staff price menu ambience food miscellaneous service,"Recently I purchased a dish to go, and found that all of my meal contained just one large piece of ginger root."
miscellaneous,1 place staff price menu ambience food miscellaneous service,The numbness in your lower legs from sitting on old wood chairs is more than compensated by the wonderful food.
food,3 place staff price menu ambience food miscellaneous service,The numbness in your lower legs from sitting on old wood chairs is more than compensated by the wonderful food.
place,3 place staff price menu ambience food miscellaneous service,"We were able to reserve a spot at the chef tasting bar with Morimoto who actually called in sick that night, but we were still charged full price."
price,1 place staff price menu ambience food miscellaneous service,"We were able to reserve a spot at the chef tasting bar with Morimoto who actually called in sick that night, but we were still charged full price."
miscellaneous,2 place staff price menu ambience food miscellaneous service,Went here for a casual Sunday night dinner at 7:45pm; dinner was served at 10:15pm!
service,1 place staff price menu ambience food miscellaneous service,Went here for a casual Sunday night dinner at 7:45pm; dinner was served at 10:15pm!
staff,1 place staff price menu ambience food miscellaneous service,"Then, the waitress gave my wife coffee with regular milk in it even though my wife specifically requested Soy Milk."
food,2 place staff price menu ambience food miscellaneous service,"Then, the waitress gave my wife coffee with regular milk in it even though my wife specifically requested Soy Milk."
place,2 place staff price menu ambience food miscellaneous service,I thought I'd give the new place a try since it had an expanded menu and a more legit look.
menu,3 place staff price menu ambience food miscellaneous service,I thought I'd give the new place a try since it had an expanded menu and a more legit look.
menu,3 place staff price menu ambience food miscellaneous service,*There is a pre-theatre dinner menu for early diners that is of great value.
