labels	key_words	review
1staff	staff	Ok the manager did stand at the bar the whole time looking like his wife left him, he lost all his money at the track and had been drinking the rest of the day.
2place	place	Ok the manager did stand at the bar the whole time looking like his wife left him, he lost all his money at the track and had been drinking the rest of the day.
2staff	staff	We complained to our waiter serveral times about this and the stares continued and to top it all off as the manager walked around to each table asking if they enjoyed their dinner, he conveniently did not ask us!
2miscellaneous	miscellaneous	We complained to our waiter serveral times about this and the stares continued and to top it all off as the manager walked around to each table asking if they enjoyed their dinner, he conveniently did not ask us!
3food	food	We complained to our waiter serveral times about this and the stares continued and to top it all off as the manager walked around to each table asking if they enjoyed their dinner, he conveniently did not ask us!
3staff	staff	He is a gracious chef who comes to the table and greets the guests.
2miscellaneous	miscellaneous	He is a gracious chef who comes to the table and greets the guests.
2food	food	By dessert, I gave up and sat there hopelessly watching as my rice pudding was snatched away half eaten, only to be replaced immediately with a hefty bill.
1price	price	By dessert, I gave up and sat there hopelessly watching as my rice pudding was snatched away half eaten, only to be replaced immediately with a hefty bill.
1staff	staff	The waiter said they mixed it up because there were three similar things on the menu.
2menu	menu	The waiter said they mixed it up because there were three similar things on the menu.
1staff	staff	) Scores of employees walking around, but no one seems to clear a plate or offer more drinks.
2food	food	) Scores of employees walking around, but no one seems to clear a plate or offer more drinks.
1staff	staff	The manager also managed to insult one of my dining partners, even using an expletive to mock his last name when returning his credit card.
2food	food	The manager also managed to insult one of my dining partners, even using an expletive to mock his last name when returning his credit card.
3miscellaneous	miscellaneous	Once we were seated our water order was taken promptly but they never came back with a menu.
1menu	menu	Once we were seated our water order was taken promptly but they never came back with a menu.
1staff	staff	The waiter told us that he had checked with the kitchen because he noticed that we had not gotten our dinners and they said it would be out shortly, shouldn't someone have said something to us?
2food	food	The waiter told us that he had checked with the kitchen because he noticed that we had not gotten our dinners and they said it would be out shortly, shouldn't someone have said something to us?
1service	service	First of all, I think our service person was miffed that we couldn't order much for apps or drinks since we had already started at the bar.
2food	food	First of all, I think our service person was miffed that we couldn't order much for apps or drinks since we had already started at the bar.
2place	place	First of all, I think our service person was miffed that we couldn't order much for apps or drinks since we had already started at the bar.
2miscellaneous	miscellaneous	You have to be comfortable eating with your hands, sharing the same plate with your friends and be able to handle spicy food (not as spicy as some thai dishes though).
3food	food	You have to be comfortable eating with your hands, sharing the same plate with your friends and be able to handle spicy food (not as spicy as some thai dishes though).
