labels,key_words,review
FOOD,3 tuna,The tuna and wasabe potatoes are excellent.
QUALITY,3 tuna,The tuna and wasabe potatoes are excellent.
LOCATION,3 outdoor atmosphere,The outdoor atmosphere of sitting on the sidewalk watching the world go by 50 feet away on 6th avenue on a cool evening was wonderful.
GENERAL,3 outdoor atmosphere,The outdoor atmosphere of sitting on the sidewalk watching the world go by 50 feet away on 6th avenue on a cool evening was wonderful.
AMBIENCE,2 NEG,"Inside is a little cramped, but to be expected."
GENERAL,2 NEG,"Inside is a little cramped, but to be expected."
SERVICE,3 Service,Service was prompt and courteous.
GENERAL,3 Service,Service was prompt and courteous.
RESTAURANT,3 NEG,This was a repeat visit and we'll definitely be back again.
GENERAL,3 NEG,This was a repeat visit and we'll definitely be back again.
SERVICE,3 service,"Great service, great food."
GENERAL,3 service,"Great service, great food."
RESTAURANT,2 NEG,Prices are in line.
PRICES,2 NEG,Prices are in line.
LOCATION,1 NEG,But too far east!
GENERAL,1 NEG,But too far east!
FOOD,3 pizza,"The pizza is delicious - they use fresh mozzarella instead of the cheap, frozen, shredded cheese common to most pizzaria's."
QUALITY,3 pizza,"The pizza is delicious - they use fresh mozzarella instead of the cheap, frozen, shredded cheese common to most pizzaria's."
FOOD,1 appetizer selection,"Two complaints- their appetizer selection stinks, it would be nice to get some mozzarella sticks on the menu."
STYLE_OPTIONS,1 appetizer selection,"Two complaints- their appetizer selection stinks, it would be nice to get some mozzarella sticks on the menu."
FOOD,1 NEG,"Also, because it is so thin, it gets cold very quickly and its not that filling."
QUALITY,1 NEG,"Also, because it is so thin, it gets cold very quickly and its not that filling."
SERVICE,1 Wait staff,Wait staff is blantently unappreciative of your business but its the best pie on the UWS!
GENERAL,1 Wait staff,Wait staff is blantently unappreciative of your business but its the best pie on the UWS!
FOOD,3 salad,By far the best salad I have had in a fast food restaurant.
QUALITY,3 salad,By far the best salad I have had in a fast food restaurant.
FOOD,3 dining,fine dining restaurant quality.
QUALITY,3 dining,fine dining restaurant quality.
FOOD,3 NEG,Over 100 different choices to create your own.
STYLE_OPTIONS,3 NEG,Over 100 different choices to create your own.
RESTAURANT,3 NEG,A must try!
GENERAL,3 NEG,A must try!
RESTAURANT,3 restaurant,"On a recent Sunday afternoon, a friend and I accidently found this great restaurant on our way to see the pulitzer prize winning play DOUBT."
GENERAL,3 restaurant,"On a recent Sunday afternoon, a friend and I accidently found this great restaurant on our way to see the pulitzer prize winning play DOUBT."
FOOD,3 NEG,"This was the perfect quiet, relaxing, and delicious accompaniment to our afternoon of theater."
QUALITY,3 NEG,"This was the perfect quiet, relaxing, and delicious accompaniment to our afternoon of theater."
FOOD,3 chicken pot pie,"The chicken pot pie is excpetiona, the cheeseburger huge and delictable, and the service professional wan warm."
QUALITY,3 chicken pot pie,"The chicken pot pie is excpetiona, the cheeseburger huge and delictable, and the service professional wan warm."
RESTAURANT,3 NEG,"With so many poor experiences to be had in the theater district, is truly an excellent find!"
GENERAL,3 NEG,"With so many poor experiences to be had in the theater district, is truly an excellent find!"
RESTAURANT,3 NEG,We will return many times for this oasis in mid-town.
GENERAL,3 NEG,We will return many times for this oasis in mid-town.
SERVICE,3 staff,The staff is no nonsense.
GENERAL,3 staff,The staff is no nonsense.
FOOD,3 food,The food options rule.
STYLE_OPTIONS,3 food,The food options rule.
FOOD,3 bagels,When I lived upstate for a while I would buy freeze the bagels and they would still be better than any else.
QUALITY,3 bagels,When I lived upstate for a while I would buy freeze the bagels and they would still be better than any else.
RESTAURANT,3 1st Ave spot,Worth visiting the 1st Ave spot because it is the original store.
MISCELLANEOUS,3 1st Ave spot,Worth visiting the 1st Ave spot because it is the original store.
FOOD,3 Uni Hand roll,"He served me an Uni Hand roll, which I never had before, and let me tell you...IT WAS HEAVEN!"
QUALITY,3 Uni Hand roll,"He served me an Uni Hand roll, which I never had before, and let me tell you...IT WAS HEAVEN!"
DRINKS,3 sake menu,The sake menu should not be overlooked!
STYLE_OPTIONS,3 sake menu,The sake menu should not be overlooked!
RESTAURANT,3 NEG,"All in all, this midtown gem instantly became one of my favorite sushi restaurants in the city."
GENERAL,3 NEG,"All in all, this midtown gem instantly became one of my favorite sushi restaurants in the city."
FOOD,3 lobster teriyaki,Try the lobster teriyaki and the rose special roll.
QUALITY,3 lobster teriyaki,Try the lobster teriyaki and the rose special roll.
SERVICE,3 Service,"Service was very good - prompt, attentive and non-intrusive."
GENERAL,3 Service,"Service was very good - prompt, attentive and non-intrusive."
FOOD,3 Food,"Food was very good as well, considering that we tried the budget selection (though I wish the pork belly that I ordered was roasted a bit longer, so that fat was more of a melt-in-your-mouth experience)."
QUALITY,3 Food,"Food was very good as well, considering that we tried the budget selection (though I wish the pork belly that I ordered was roasted a bit longer, so that fat was more of a melt-in-your-mouth experience)."
DRINKS,3 Wine list selection,Wine list selection is good and wine-by-the-glass was generously filled to the top.
STYLE_OPTIONS,3 Wine list selection,Wine list selection is good and wine-by-the-glass was generously filled to the top.
AMBIENCE,3 Traditional French decour,Traditional French decour was pleasant though the hall was rather noisy - the restaurant was full and we had to raise our voices to be able to maintain a conversation.
GENERAL,3 Traditional French decour,Traditional French decour was pleasant though the hall was rather noisy - the restaurant was full and we had to raise our voices to be able to maintain a conversation.
RESTAURANT,3 Cafe Spice,"I've been to at Cafe Spice probably 5-8 times, it is probably still the best Indian restaurant around Union Square."
GENERAL,3 Cafe Spice,"I've been to at Cafe Spice probably 5-8 times, it is probably still the best Indian restaurant around Union Square."
SERVICE,2 Service,"To sum it up: Service varies from good to mediorce, depending on which waiter you get; generally it is just average Ok. "
GENERAL,2 Service,"To sum it up: Service varies from good to mediorce, depending on which waiter you get; generally it is just average Ok. "
SERVICE,3 Seating,"Seating is always prompt, though the restaurant does fill up in the evening."
GENERAL,3 Seating,"Seating is always prompt, though the restaurant does fill up in the evening."
FOOD,3 Food,"Food is usually very good, though ocasionally I wondered about freshmess of raw vegatables in side orders."
QUALITY,3 Food,"Food is usually very good, though ocasionally I wondered about freshmess of raw vegatables in side orders."
SERVICE,2 NEG,"As many other reviewers noticed, your order is often slow to arrive - this is particularly true in the evening but is not a problem during lunch time."
GENERAL,2 NEG,"As many other reviewers noticed, your order is often slow to arrive - this is particularly true in the evening but is not a problem during lunch time."
AMBIENCE,3 decor,"The decor is vibrant and eye-pleasing with several semi-private boths on the right side of the dining hall, which are great for a date."
GENERAL,3 decor,"The decor is vibrant and eye-pleasing with several semi-private boths on the right side of the dining hall, which are great for a date."
RESTAURANT,3 Red Eye,I have NEVER been disappointed in the Red Eye.
GENERAL,3 Red Eye,I have NEVER been disappointed in the Red Eye.
AMBIENCE,3 live jazz band,"The first time I went, and was completely taken by the live jazz band and atmosphere, I ordered the Lobster Cobb Salad."
GENERAL,3 live jazz band,"The first time I went, and was completely taken by the live jazz band and atmosphere, I ordered the Lobster Cobb Salad."
FOOD,3 meal,It's simply the best meal in NYC.
QUALITY,3 meal,It's simply the best meal in NYC.
RESTAURANT,3 Red Eye Grill,You cannot go wrong at the Red Eye Grill.
GENERAL,3 Red Eye Grill,You cannot go wrong at the Red Eye Grill.
RESTAURANT,3 restaurant,"If we were to move from the upper east side, we would genuinely miss this restaurant."
GENERAL,3 restaurant,"If we were to move from the upper east side, we would genuinely miss this restaurant."
AMBIENCE,2 restaurant,The restaurant is cute but not upscale.
GENERAL,2 restaurant,The restaurant is cute but not upscale.
FOOD,3 food,The food is a diamond in rough -- the food is delicious and homemade with the perfect balance of herbs and tomatoes.
QUALITY,3 food,The food is a diamond in rough -- the food is delicious and homemade with the perfect balance of herbs and tomatoes.
RESTAURANT,3 NEG,I would highly recommend it.
GENERAL,3 NEG,I would highly recommend it.
RESTAURANT,3 NEG,It's one of our favorite places to eat in NY.
GENERAL,3 NEG,It's one of our favorite places to eat in NY.
RESTAURANT,3 Jekyll and hyde Pub,We had a great time at the Jekyll and hyde Pub last night.
GENERAL,3 Jekyll and hyde Pub,We had a great time at the Jekyll and hyde Pub last night.
RESTAURANT,3 bar,After really enjoying ourselves at the bar we sat down at a table and had dinner.
GENERAL,3 bar,After really enjoying ourselves at the bar we sat down at a table and had dinner.
SERVICE,3 server,The server was really cool and served us our food and drinks with a smile.
GENERAL,3 server,The server was really cool and served us our food and drinks with a smile.
AMBIENCE,3 decor,The place's decor and hidden bathrooms made for a good laugh.
GENERAL,3 decor,The place's decor and hidden bathrooms made for a good laugh.
RESTAURANT,3 restaurant,I highly recommend visiting this restaurant and having dinner and drinks!
GENERAL,3 restaurant,I highly recommend visiting this restaurant and having dinner and drinks!
RESTAURANT,3 place,"If you are the type of person who likes being scared and entertained, this is a great place to go and eat."
MISCELLANEOUS,3 place,"If you are the type of person who likes being scared and entertained, this is a great place to go and eat."
RESTAURANT,3 Jekyll and Hyde Pub,"My husband and I thougt it would be great to go to the Jekyll and Hyde Pub for our anniversary, and to our surprise it was fantastic."
GENERAL,3 Jekyll and Hyde Pub,"My husband and I thougt it would be great to go to the Jekyll and Hyde Pub for our anniversary, and to our surprise it was fantastic."
DRINKS,3 beers,"The have over 100 different beers to offer thier guest so that made my husband very happy and the food was delicious, if I must recommend a dish it must be the pumkin tortelini."
STYLE_OPTIONS,3 beers,"The have over 100 different beers to offer thier guest so that made my husband very happy and the food was delicious, if I must recommend a dish it must be the pumkin tortelini."
AMBIENCE,3 NEG,The entertainment was great they have shows that go on through out the dinner.
GENERAL,3 NEG,The entertainment was great they have shows that go on through out the dinner.
RESTAURANT,3 place,"Please take my advice, go and try this place."
GENERAL,3 place,"Please take my advice, go and try this place."
